idade,tempo_de_emprego,tipo_moradia,tipo_moradia_id,objetivo_emprestimo,objetivo_emprestimo_id,montante_emprestimo,taxa_juros,renda_por_ano,porc_empr_renda_anual,class_risco_historico,class_risco_historico_id,inadimplencia_hist,qtd_anos_primeiro_emprestimo,risco_emprestimo
26,10.0,hipoteca,1,pessoal,2,10200,7.49,125000,0.08,A,0,0,2,0
24,5.0,hipoteca,1,pessoal,2,11000,5.42,54000,0.2,A,0,0,2,0
23,0.0,alugada,0,consolidacao_debito,0,10200,12.73,55000,0.19,C,2,0,2,0
24,8.0,propria,3,educacao,1,10000,7.49,141000,0.07,A,0,0,2,0
22,0.0,alugada,0,educacao,1,1000,13.98,35100,0.03,C,2,1,3,0
24,3.0,alugada,0,consolidacao_debito,0,7550,14.79,20400,0.37,C,2,1,3,1
22,6.0,hipoteca,1,risco,4,7500,10.95,37000,0.2,B,1,0,3,0
25,3.0,alugada,0,saude,5,7000,8.94,67000,0.1,A,0,0,2,0
21,5.0,propria,3,risco,4,8000,10.65,57000,0.14,B,1,0,2,0
22,6.0,alugada,0,educacao,1,7500,5.99,51000,0.15,A,0,0,3,0
23,6.0,propria,3,educacao,1,16400,15.96,140000,0.12,C,2,0,2,0
25,5.0,hipoteca,1,risco,4,3000,14.59,60000,0.05,D,3,1,4,0
25,9.0,hipoteca,1,consolidacao_debito,0,5050,5.42,69900,0.07,A,0,0,3,0
25,3.0,alugada,0,saude,5,9000,13.79,48000,0.19,C,2,1,2,0
25,2.0,alugada,0,reformar_casa,3,7000,13.79,70000,0.1,C,2,1,2,0
26,10.0,alugada,0,risco,4,21000,16.95,81000,0.26,E,4,0,2,1
22,0.0,alugada,0,pessoal,2,1500,18.79,24000,0.06,E,4,1,4,1
22,6.0,hipoteca,1,consolidacao_debito,0,16000,6.03,90000,0.18,A,0,0,3,0
25,5.0,alugada,0,pessoal,2,12000,8.9,42900,0.28,A,0,0,3,0
23,4.0,hipoteca,1,educacao,1,13600,15.62,65000,0.21,D,3,0,3,0
24,8.0,alugada,0,risco,4,20000,11.12,62400,0.32,B,1,0,2,1
23,0.0,alugada,0,educacao,1,1775,12.72,45000,0.04,C,2,0,2,0
24,2.0,hipoteca,1,reformar_casa,3,9200,11.89,45000,0.2,B,1,0,4,0
23,7.0,hipoteca,1,consolidacao_debito,0,20000,12.73,130208,0.15,C,2,0,3,0
22,4.0,alugada,0,reformar_casa,3,2000,11.89,23587,0.08,B,1,0,2,1
22,6.0,hipoteca,1,saude,5,6000,13.48,69500,0.09,C,2,0,3,0
24,5.0,alugada,0,saude,5,4450,9.32,42200,0.11,A,0,0,4,0
25,2.0,alugada,0,pessoal,2,11100,13.11,45000,0.25,C,2,0,2,0
21,4.0,alugada,0,educacao,1,5000,11.024070809144439,19968,0.25,C,2,0,2,1
24,8.0,hipoteca,1,risco,4,22250,11.11,42000,0.53,B,1,0,2,0
21,0.0,propria,3,educacao,1,4200,13.48,12000,0.35,C,2,0,4,1
22,1.0,hipoteca,1,pessoal,2,7500,11.66,60000,0.13,C,2,0,4,0
26,7.0,hipoteca,1,pessoal,2,7500,15.23,80004,0.09,C,2,0,4,1
24,5.0,hipoteca,1,pessoal,2,19200,7.9,42000,0.46,A,0,0,4,0
24,8.0,hipoteca,1,educacao,1,15000,7.49,105804,0.14,A,0,0,2,0
22,6.0,hipoteca,1,consolidacao_debito,0,4750,11.024070809144439,40000,0.12,A,0,0,3,0
23,2.0,alugada,0,pessoal,2,11200,10.59,45000,0.25,B,1,0,4,0
24,8.0,alugada,0,pessoal,2,9000,7.49,52800,0.17,A,0,0,4,0
22,6.0,hipoteca,1,educacao,1,3500,6.39,68000,0.05,A,0,0,4,0
26,2.0,hipoteca,1,saude,5,3000,6.92,58000,0.05,A,0,0,2,0
23,8.0,hipoteca,1,saude,5,8250,9.32,39600,0.21,A,0,0,3,0
22,2.0,alugada,0,consolidacao_debito,0,7000,11.99,40000,0.17,B,1,0,3,0
24,8.0,hipoteca,1,consolidacao_debito,0,8000,7.88,72000,0.11,A,0,0,3,0
24,4.0,alugada,0,educacao,1,15000,10.99,72000,0.21,B,1,0,2,0
23,6.0,hipoteca,1,educacao,1,12000,11.024070809144439,90000,0.13,A,0,0,3,0
24,4.0,hipoteca,1,educacao,1,8500,8.94,51000,0.17,A,0,0,4,0
26,2.0,alugada,0,reformar_casa,3,12000,14.72,136000,0.09,C,2,1,3,0
22,6.0,alugada,0,educacao,1,10000,7.88,50000,0.2,A,0,0,4,0
23,6.0,hipoteca,1,pessoal,2,7000,6.54,60000,0.12,A,0,0,2,0
25,4.0,hipoteca,1,consolidacao_debito,0,6000,6.76,50000,0.12,A,0,0,2,0
25,3.0,hipoteca,1,reformar_casa,3,7000,12.73,36000,0.19,C,2,0,4,0
22,5.0,hipoteca,1,pessoal,2,1500,13.43,47800,0.03,C,2,1,4,0
25,9.0,alugada,0,educacao,1,25000,12.73,61959,0.4,C,2,1,4,1
25,2.0,alugada,0,educacao,1,7750,9.63,49000,0.16,A,0,0,2,0
24,2.0,hipoteca,1,consolidacao_debito,0,12000,17.56,64000,0.19,E,4,1,4,1
21,5.0,hipoteca,1,educacao,1,5000,9.99,59000,0.08,B,1,0,3,1
21,2.0,propria,3,pessoal,2,7000,11.86,24000,0.29,B,1,0,3,0
26,9.0,hipoteca,1,consolidacao_debito,0,8000,12.17,64000,0.13,D,3,0,2,1
26,3.0,hipoteca,1,educacao,1,3200,13.22,90000,0.04,C,2,0,4,0
22,6.0,alugada,0,risco,4,12000,8.49,54000,0.22,A,0,0,4,0
25,0.0,alugada,0,consolidacao_debito,0,7000,9.25,60000,0.12,B,1,0,4,0
26,0.0,hipoteca,1,risco,4,20000,10.37,170000,0.12,B,1,0,4,0
24,3.0,hipoteca,1,pessoal,2,2500,8.9,33600,0.07,A,0,0,3,0
26,1.0,hipoteca,1,educacao,1,5000,12.69,110000,0.05,B,1,0,3,0
22,0.0,hipoteca,1,educacao,1,3000,8.94,22800,0.13,A,0,0,4,0
24,5.0,hipoteca,1,risco,4,14000,7.51,60000,0.23,A,0,0,4,0
23,3.0,alugada,0,educacao,1,8000,11.49,40000,0.2,B,1,0,2,0
22,7.0,alugada,0,risco,4,9600,19.16,34800,0.28,G,6,1,4,1
22,1.0,alugada,0,consolidacao_debito,0,15000,15.27,30000,0.5,C,2,0,4,1
25,9.0,hipoteca,1,reformar_casa,3,25000,10.37,150000,0.17,B,1,0,2,0
21,5.0,alugada,0,pessoal,2,10000,11.99,30000,0.33,B,1,0,3,1
23,7.0,hipoteca,1,pessoal,2,14000,7.29,86500,0.16,A,0,0,3,0
23,7.0,hipoteca,1,saude,5,6400,10.08,62000,0.1,B,1,0,3,0
23,6.0,alugada,0,consolidacao_debito,0,4000,11.024070809144439,32535,0.12,B,1,0,2,0
26,4.0,hipoteca,1,consolidacao_debito,0,4800,11.024070809144439,122000,0.04,C,2,1,2,0
23,2.0,hipoteca,1,consolidacao_debito,0,2000,10.99,40000,0.05,B,1,0,4,0
23,5.0,hipoteca,1,risco,4,35000,7.66,160000,0.22,A,0,0,3,0
22,1.0,hipoteca,1,saude,5,25000,14.38,62900,0.34,E,4,0,2,1
26,10.0,hipoteca,1,reformar_casa,3,10000,12.21,67000,0.15,B,1,0,3,0
22,5.0,propria,3,educacao,1,10000,13.99,38400,0.26,C,2,0,4,0
23,7.0,alugada,0,educacao,1,3000,10.36,58800,0.05,B,1,0,3,1
22,3.0,alugada,0,consolidacao_debito,0,1200,8.59,100000,0.01,A,0,0,4,0
26,1.0,alugada,0,risco,4,7500,13.79,32000,0.23,C,2,0,3,0
23,0.0,alugada,0,consolidacao_debito,0,15000,11.34,84000,0.18,C,2,1,4,0
23,7.0,alugada,0,educacao,1,5000,11.11,85272,0.06,B,1,0,2,0
23,0.0,alugada,0,risco,4,5000,11.78,28000,0.18,C,2,0,3,0
24,9.0,propria,3,reformar_casa,3,15000,11.83,60000,0.25,B,1,0,3,0
24,1.0,alugada,0,risco,4,7000,13.16,33996,0.21,C,2,0,4,1
22,6.0,hipoteca,1,pessoal,2,10000,13.87,52000,0.19,D,3,1,4,1
23,3.0,alugada,0,reformar_casa,3,2800,15.21,13000,0.22,D,3,0,2,1
22,4.0,alugada,0,educacao,1,19000,12.18,39900,0.48,B,1,0,2,1
22,1.0,alugada,0,risco,4,20000,11.36,48500,0.41,B,1,0,2,1
24,8.0,propria,3,pessoal,2,7000,7.9,27600,0.25,A,0,0,2,0
25,2.0,hipoteca,1,consolidacao_debito,0,35000,10.65,168000,0.21,B,1,0,4,0
23,2.0,hipoteca,1,educacao,1,3500,11.024070809144439,44496,0.08,A,0,0,4,0
25,9.0,propria,3,risco,4,4000,6.62,47000,0.09,A,0,0,2,0
21,5.0,alugada,0,consolidacao_debito,0,6000,7.49,26000,0.23,A,0,0,2,0
26,2.0,hipoteca,1,consolidacao_debito,0,6500,15.68,51996,0.13,E,4,0,3,1
22,2.0,hipoteca,1,risco,4,10000,7.29,107004,0.09,A,0,0,4,0
25,1.0,hipoteca,1,risco,4,5000,7.29,60000,0.08,A,0,0,3,0
23,6.0,hipoteca,1,consolidacao_debito,0,4000,8.0,58500,0.07,A,0,0,3,0
22,1.0,alugada,0,educacao,1,5400,16.29,32000,0.17,D,3,1,2,1
23,7.0,hipoteca,1,educacao,1,8000,12.68,114000,0.07,C,2,1,3,0
21,5.0,hipoteca,1,pessoal,2,5000,6.62,40000,0.13,A,0,0,2,0
24,0.0,hipoteca,1,pessoal,2,20000,10.99,86000,0.23,B,1,0,3,1
24,2.0,alugada,0,risco,4,3000,7.49,30000,0.1,A,0,0,3,0
24,5.0,alugada,0,pessoal,2,10000,11.99,40000,0.25,B,1,0,4,0
25,9.0,hipoteca,1,educacao,1,12000,10.38,38400,0.31,B,1,0,3,0
26,3.0,alugada,0,risco,4,10000,14.91,37500,0.27,D,3,1,2,0
23,4.0,alugada,0,risco,4,5000,7.49,75000,0.07,A,0,0,4,0
25,3.0,hipoteca,1,educacao,1,12500,7.9,32500,0.38,A,0,0,2,0
24,8.0,hipoteca,1,educacao,1,3300,7.51,65000,0.05,A,0,0,2,0
25,9.0,hipoteca,1,risco,4,8200,5.79,150000,0.05,A,0,0,2,0
21,2.0,alugada,0,risco,4,5000,8.49,60000,0.08,A,0,0,2,0
23,7.0,hipoteca,1,risco,4,2100,5.42,35000,0.06,A,0,0,2,0
24,4.0,alugada,0,pessoal,2,12500,11.49,60000,0.21,B,1,0,3,0
26,10.0,alugada,0,pessoal,2,10000,12.69,88000,0.11,B,1,0,4,0
23,4.0,alugada,0,pessoal,2,5000,14.22,45600,0.11,C,2,1,4,0
25,9.0,hipoteca,1,pessoal,2,20000,13.23,122000,0.16,C,2,0,4,0
25,9.0,propria,3,pessoal,2,9175,19.42,50000,0.18,E,4,0,4,0
23,7.0,alugada,0,pessoal,2,11300,7.49,71000,0.16,A,0,0,3,0
24,2.0,alugada,0,educacao,1,4200,11.024070809144439,16000,0.26,D,3,0,2,1
23,3.0,hipoteca,1,saude,5,3250,11.024070809144439,39292,0.08,A,0,0,3,1
24,5.0,alugada,0,saude,5,5500,14.27,24000,0.23,C,2,0,2,0
23,0.0,alugada,0,saude,5,6000,9.63,65000,0.09,A,0,0,3,0
26,3.0,hipoteca,1,educacao,1,10000,14.09,85000,0.12,D,3,0,2,0
23,0.0,alugada,0,reformar_casa,3,7000,11.99,34800,0.2,B,1,0,3,1
21,5.0,hipoteca,1,saude,5,1000,12.42,36000,0.03,B,1,0,2,0
24,1.0,alugada,0,risco,4,3825,10.0,40000,0.1,B,1,0,3,0
22,0.0,propria,3,educacao,1,12000,11.024070809144439,42000,0.29,C,2,0,3,0
25,9.0,hipoteca,1,saude,5,3500,13.49,40000,0.09,C,2,1,3,0
21,2.0,alugada,0,reformar_casa,3,5800,14.72,18000,0.32,C,2,1,2,1
25,7.0,hipoteca,1,consolidacao_debito,0,12000,14.65,85000,0.14,C,2,0,2,0
25,1.0,alugada,0,risco,4,8000,16.45,84000,0.1,E,4,1,4,1
25,2.0,alugada,0,saude,5,7500,11.34,21500,0.35,C,2,1,3,1
23,1.0,alugada,0,educacao,1,12800,12.42,58000,0.22,B,1,0,4,0
23,6.0,hipoteca,1,saude,5,5000,11.99,28800,0.17,B,1,0,4,0
22,6.0,hipoteca,1,educacao,1,6600,14.42,30000,0.22,D,3,0,4,0
23,1.0,hipoteca,1,consolidacao_debito,0,8000,12.87,78000,0.1,C,2,1,3,1
22,3.0,hipoteca,1,consolidacao_debito,0,10000,5.79,137004,0.07,A,0,0,4,0
25,3.0,alugada,0,educacao,1,10000,13.8,42000,0.24,C,2,0,2,1
22,5.0,hipoteca,1,risco,4,24000,15.62,165000,0.15,D,3,1,2,0
25,0.0,alugada,0,educacao,1,5000,10.74,45000,0.11,B,1,0,4,0
24,4.0,alugada,0,risco,4,4000,7.29,38400,0.1,A,0,0,3,0
26,0.0,alugada,0,saude,5,1800,13.23,40000,0.04,C,2,1,2,0
24,8.0,hipoteca,1,educacao,1,14000,14.65,72000,0.19,C,2,0,4,1
22,6.0,propria,3,educacao,1,25000,15.95,83000,0.3,D,3,0,2,0
23,7.0,alugada,0,consolidacao_debito,0,15000,11.83,42000,0.36,B,1,0,2,1
26,0.0,alugada,0,risco,4,24000,7.9,60000,0.4,A,0,0,2,1
22,6.0,hipoteca,1,saude,5,6400,9.88,90000,0.07,B,1,0,3,0
25,1.0,alugada,0,risco,4,8500,8.9,47000,0.18,A,0,0,4,0
23,0.0,propria,3,saude,5,6400,8.94,29120,0.22,A,0,0,4,0
25,9.0,hipoteca,1,saude,5,10000,5.79,79000,0.13,A,0,0,3,0
22,2.0,propria,3,risco,4,8000,12.84,69996,0.11,C,2,0,3,0
23,7.0,hipoteca,1,educacao,1,35000,7.9,95000,0.37,A,0,0,2,0
24,3.0,alugada,0,risco,4,5500,9.2,37000,0.15,B,1,0,3,0
23,3.0,alugada,0,educacao,1,12000,7.9,70000,0.17,A,0,0,2,0
25,2.0,alugada,0,risco,4,12000,10.75,123144,0.1,B,1,0,2,0
25,5.0,alugada,0,reformar_casa,3,6000,11.024070809144439,82000,0.07,C,2,0,3,0
25,9.0,hipoteca,1,risco,4,19000,13.49,115000,0.17,C,2,1,4,0
21,5.0,alugada,0,pessoal,2,1500,11.99,52000,0.03,B,1,0,2,0
26,0.0,hipoteca,1,educacao,1,4500,11.48,42000,0.11,B,1,0,3,0
23,1.0,hipoteca,1,educacao,1,19800,13.22,95000,0.21,C,2,1,4,1
23,8.0,alugada,0,risco,4,6725,6.62,70000,0.1,A,0,0,2,0
22,6.0,propria,3,pessoal,2,12000,12.53,70000,0.17,B,1,0,4,0
22,4.0,hipoteca,1,saude,5,12000,6.91,85000,0.14,A,0,0,3,0
24,2.0,hipoteca,1,pessoal,2,6000,15.23,70000,0.09,C,2,1,2,0
22,6.0,hipoteca,1,consolidacao_debito,0,35000,16.49,107000,0.33,D,3,1,3,1
22,0.0,alugada,0,risco,4,9000,11.48,45000,0.2,B,1,0,4,0
25,7.0,hipoteca,1,reformar_casa,3,8000,6.03,38496,0.21,A,0,0,3,0
26,0.0,hipoteca,1,consolidacao_debito,0,6000,11.024070809144439,120000,0.05,A,0,0,2,0
22,0.0,alugada,0,educacao,1,4000,11.024070809144439,45000,0.09,C,2,1,3,0
23,7.0,hipoteca,1,pessoal,2,1500,11.49,66661,0.02,B,1,0,2,0
23,0.0,hipoteca,1,educacao,1,5000,7.43,200000,0.03,A,0,0,2,0
26,3.0,alugada,0,consolidacao_debito,0,5000,6.03,32000,0.16,A,0,0,2,0
22,1.0,alugada,0,risco,4,6500,13.22,34000,0.19,C,2,0,4,1
25,10.0,propria,3,saude,5,11200,9.76,36000,0.31,B,1,0,2,0
25,2.0,alugada,0,saude,5,8575,15.62,32000,0.27,D,3,0,2,1
26,2.0,alugada,0,pessoal,2,8500,11.83,59000,0.14,B,1,0,4,0
22,6.0,alugada,0,risco,4,14000,13.48,78700,0.18,C,2,1,3,0
22,6.0,hipoteca,1,consolidacao_debito,0,4500,5.79,38000,0.12,A,0,0,3,0
26,1.0,alugada,0,educacao,1,9000,7.66,50200,0.18,A,0,0,3,0
26,4.0,alugada,0,risco,4,10000,13.49,86000,0.12,C,2,0,4,0
24,1.0,alugada,0,saude,5,12000,6.91,84000,0.14,A,0,0,2,0
23,7.0,hipoteca,1,educacao,1,14125,11.024070809144439,48000,0.29,A,0,0,3,0
23,3.0,alugada,0,risco,4,6000,13.22,63402,0.09,C,2,1,2,0
25,3.0,alugada,0,educacao,1,12000,9.91,100000,0.12,B,1,0,2,0
22,6.0,hipoteca,1,pessoal,2,7800,12.41,69000,0.11,C,2,0,4,0
21,6.0,hipoteca,1,saude,5,3000,5.99,30000,0.1,A,0,0,3,0
25,0.0,alugada,0,consolidacao_debito,0,1200,7.66,60000,0.02,A,0,0,3,0
26,5.0,alugada,0,saude,5,4600,13.99,44000,0.1,C,2,0,3,1
23,7.0,hipoteca,1,risco,4,12000,15.23,42000,0.29,C,2,1,3,0
25,3.0,alugada,0,consolidacao_debito,0,11500,12.53,45996,0.25,C,2,1,3,0
24,8.0,hipoteca,1,saude,5,10000,10.99,37000,0.27,B,1,0,3,0
26,8.0,alugada,0,saude,5,9600,11.97,36996,0.26,C,2,1,2,0
22,6.0,hipoteca,1,risco,4,20000,12.53,89800,0.22,B,1,0,3,0
26,5.0,hipoteca,1,educacao,1,2000,11.99,64800,0.03,B,1,0,3,0
24,8.0,hipoteca,1,consolidacao_debito,0,21000,11.024070809144439,60000,0.35,C,2,1,3,0
23,7.0,hipoteca,1,risco,4,6000,13.06,120000,0.05,C,2,1,3,0
25,0.0,alugada,0,risco,4,5175,12.53,21000,0.25,B,1,0,4,0
26,10.0,hipoteca,1,saude,5,12500,6.92,60000,0.21,A,0,0,3,0
24,8.0,propria,3,risco,4,22800,11.024070809144439,130000,0.18,B,1,0,2,0
23,7.0,hipoteca,1,educacao,1,10000,14.27,115000,0.09,C,2,1,2,0
23,2.0,alugada,0,risco,4,14500,10.36,45000,0.32,B,1,0,4,1
22,3.0,hipoteca,1,educacao,1,10000,11.024070809144439,75600,0.13,A,0,0,4,0
21,5.0,propria,3,risco,4,6500,13.43,35000,0.19,C,2,0,4,0
22,6.0,hipoteca,1,reformar_casa,3,7000,7.9,41000,0.17,A,0,0,2,1
26,9.0,hipoteca,1,saude,5,4000,12.99,75000,0.05,C,2,1,2,0
24,0.0,alugada,0,risco,4,7200,11.71,50000,0.14,B,1,0,2,0
23,4.0,alugada,0,educacao,1,4550,13.72,20664,0.22,C,2,1,3,0
25,2.0,propria,3,pessoal,2,15000,14.65,61000,0.25,C,2,0,2,0
26,1.0,alugada,0,risco,4,15000,10.0,77368,0.19,B,1,0,3,0
26,10.0,hipoteca,1,educacao,1,4475,9.99,74000,0.06,B,1,0,2,0
23,5.0,alugada,0,consolidacao_debito,0,3000,16.89,72000,0.04,D,3,1,4,1
24,4.0,alugada,0,saude,5,2500,11.14,54400,0.04,B,1,0,2,1
25,3.0,alugada,0,saude,5,5000,10.99,19200,0.26,B,1,0,2,1
25,0.0,alugada,0,risco,4,10000,9.32,35364,0.28,A,0,0,4,0
23,7.0,alugada,0,educacao,1,3800,7.9,26400,0.14,A,0,0,2,0
26,10.0,hipoteca,1,saude,5,6000,7.51,35000,0.17,A,0,0,3,0
22,7.0,hipoteca,1,saude,5,13500,9.67,55000,0.25,B,1,0,4,0
23,6.0,hipoteca,1,consolidacao_debito,0,17500,14.09,51000,0.34,D,3,1,2,1
26,2.0,alugada,0,pessoal,2,18000,16.0,59000,0.31,E,4,1,2,1
25,4.0,hipoteca,1,pessoal,2,12225,7.49,154000,0.08,A,0,0,4,0
23,1.0,alugada,0,risco,4,14075,11.024070809144439,24000,0.59,B,1,0,4,1
24,8.0,alugada,0,risco,4,12000,12.69,200000,0.06,B,1,0,2,0
24,5.0,hipoteca,1,saude,5,4000,16.49,25344,0.16,D,3,1,3,1
21,0.0,hipoteca,1,educacao,1,20000,6.54,192000,0.1,A,0,0,2,0
25,4.0,alugada,0,reformar_casa,3,10000,15.05,175000,0.06,D,3,0,3,0
24,0.0,alugada,0,saude,5,3600,10.59,40000,0.09,B,1,0,4,0
23,7.0,alugada,0,risco,4,9000,7.14,140000,0.06,A,0,0,2,0
23,7.0,hipoteca,1,saude,5,5000,8.59,58650,0.07,A,0,0,4,1
23,8.0,alugada,0,risco,4,3600,9.99,60000,0.06,B,1,0,3,0
23,5.0,hipoteca,1,saude,5,5000,11.36,61498,0.08,B,1,0,3,0
21,0.0,alugada,0,saude,5,1000,10.99,30000,0.03,B,1,0,2,0
24,5.0,alugada,0,reformar_casa,3,17400,11.71,133000,0.13,B,1,0,3,0
23,5.0,alugada,0,educacao,1,8000,13.22,52000,0.15,C,2,1,4,0
23,1.0,hipoteca,1,educacao,1,12000,12.18,90000,0.13,B,1,0,4,0
21,4.0,alugada,0,risco,4,2200,11.024070809144439,15000,0.15,D,3,0,4,0
23,5.0,alugada,0,saude,5,3850,8.49,48500,0.08,A,0,0,2,0
21,5.0,alugada,0,pessoal,2,4750,12.23,26400,0.18,C,2,0,3,0
26,10.0,hipoteca,1,reformar_casa,3,15000,16.07,80000,0.19,D,3,1,2,0
26,7.0,hipoteca,1,consolidacao_debito,0,16000,7.9,60000,0.27,A,0,0,3,0
21,5.0,hipoteca,1,consolidacao_debito,0,16000,11.26,68004,0.24,B,1,0,3,0
22,6.0,alugada,0,saude,5,4850,14.27,23000,0.21,C,2,1,3,0
23,3.0,alugada,0,educacao,1,7000,9.99,36000,0.19,B,1,0,3,0
23,4.0,alugada,0,consolidacao_debito,0,13000,12.73,90000,0.14,C,2,0,2,0
22,3.0,propria,3,educacao,1,10000,11.024070809144439,24605,0.41,C,2,0,4,0
24,2.0,alugada,0,risco,4,2000,9.99,75000,0.03,B,1,0,4,0
26,10.0,hipoteca,1,risco,4,24250,12.53,140000,0.17,B,1,0,4,0
23,1.0,propria,3,educacao,1,7500,11.024070809144439,28000,0.27,C,2,0,4,0
23,2.0,alugada,0,saude,5,2800,11.49,24000,0.12,B,1,0,3,1
25,9.0,hipoteca,1,consolidacao_debito,0,5000,6.76,83004,0.06,A,0,0,3,0
24,0.0,alugada,0,educacao,1,12000,6.62,75000,0.16,A,0,0,3,0
22,7.0,hipoteca,1,educacao,1,6500,10.62,48000,0.14,B,1,0,2,0
25,3.0,propria,3,risco,4,4000,7.4,19000,0.21,A,0,0,4,1
22,0.0,alugada,0,pessoal,2,3600,11.024070809144439,18000,0.2,B,1,0,2,1
24,3.0,hipoteca,1,reformar_casa,3,12000,15.05,127000,0.09,D,3,1,3,0
25,9.0,alugada,0,saude,5,5600,16.77,34800,0.16,D,3,0,4,1
21,2.0,alugada,0,pessoal,2,1825,15.62,14400,0.13,D,3,1,2,1
21,3.0,alugada,0,saude,5,3000,11.78,68000,0.04,C,2,1,4,0
24,5.0,alugada,0,pessoal,2,8000,11.024070809144439,28800,0.28,A,0,0,3,0
25,9.0,hipoteca,1,educacao,1,12000,8.94,100000,0.12,A,0,0,4,0
25,3.0,alugada,0,pessoal,2,12000,15.31,50004,0.24,D,3,1,3,0
23,7.0,alugada,0,educacao,1,11000,8.94,116000,0.09,A,0,0,2,0
26,5.0,alugada,0,consolidacao_debito,0,25000,18.43,48000,0.52,F,5,0,3,1
23,7.0,hipoteca,1,saude,5,10000,7.74,80000,0.13,A,0,0,2,0
22,3.0,alugada,0,consolidacao_debito,0,2800,7.51,27000,0.1,A,0,0,3,1
26,5.0,alugada,0,reformar_casa,3,2500,6.76,22406,0.11,A,0,0,2,1
23,7.0,hipoteca,1,pessoal,2,3500,10.65,57700,0.06,B,1,0,2,0
23,4.0,hipoteca,1,saude,5,4000,16.32,30000,0.13,D,3,0,2,1
22,2.0,propria,3,risco,4,1800,11.89,24449,0.07,B,1,0,4,0
22,6.0,alugada,0,risco,4,6000,12.99,69528,0.09,C,2,0,3,0
22,1.0,alugada,0,risco,4,6000,7.51,36000,0.17,A,0,0,4,0
25,1.0,alugada,0,educacao,1,3000,9.32,48000,0.06,A,0,0,4,1
25,2.0,hipoteca,1,educacao,1,10000,12.21,60000,0.17,B,1,0,3,0
25,7.0,alugada,0,educacao,1,8000,15.28,64000,0.13,D,3,0,4,1
25,9.0,hipoteca,1,saude,5,2000,7.66,34000,0.06,A,0,0,4,1
21,5.0,alugada,0,risco,4,2000,11.14,24000,0.08,B,1,0,4,0
22,1.0,propria,3,educacao,1,6000,12.68,24000,0.25,C,2,0,4,0
22,7.0,alugada,0,saude,5,14000,12.23,32000,0.44,C,2,0,3,1
25,0.0,propria,3,pessoal,2,7500,11.024070809144439,22000,0.34,E,4,0,3,0
23,4.0,alugada,0,educacao,1,4800,13.98,45000,0.11,C,2,0,3,0
24,8.0,alugada,0,educacao,1,6500,8.49,95000,0.07,A,0,0,4,0
22,1.0,alugada,0,risco,4,7500,8.32,50000,0.15,A,0,0,2,0
22,3.0,alugada,0,pessoal,2,4800,11.03,42996,0.11,C,2,1,4,0
23,1.0,alugada,0,reformar_casa,3,6250,16.82,19250,0.32,E,4,0,2,1
23,0.0,alugada,0,risco,4,1500,11.63,44400,0.03,B,1,0,4,0
26,9.0,hipoteca,1,risco,4,8000,7.88,53000,0.15,A,0,0,3,0
25,1.0,alugada,0,educacao,1,10000,14.26,68000,0.15,C,2,1,2,0
23,1.0,alugada,0,risco,4,9600,7.9,70560,0.14,A,0,0,4,0
24,8.0,alugada,0,consolidacao_debito,0,7200,7.9,37200,0.19,A,0,0,4,0
25,6.0,alugada,0,educacao,1,16000,15.65,39000,0.41,D,3,0,2,1
23,7.0,hipoteca,1,consolidacao_debito,0,2400,7.66,49000,0.05,A,0,0,3,0
23,5.0,hipoteca,1,consolidacao_debito,0,6000,11.89,90000,0.07,B,1,0,4,0
24,0.0,hipoteca,1,consolidacao_debito,0,13200,15.28,98000,0.13,D,3,1,3,1
24,6.0,hipoteca,1,risco,4,9800,10.36,102000,0.1,B,1,0,4,0
22,2.0,hipoteca,1,risco,4,4400,11.49,26400,0.17,B,1,0,3,0
24,2.0,alugada,0,educacao,1,13000,10.0,70000,0.19,B,1,0,2,0
26,10.0,hipoteca,1,reformar_casa,3,8500,14.79,53826,0.16,C,2,0,2,1
23,5.0,hipoteca,1,risco,4,6000,9.99,120000,0.05,B,1,0,3,0
22,6.0,hipoteca,1,risco,4,2400,5.79,49000,0.05,A,0,0,3,0
25,5.0,alugada,0,reformar_casa,3,4000,11.024070809144439,19200,0.21,B,1,0,3,1
24,6.0,alugada,0,risco,4,7000,9.91,96000,0.07,B,1,0,3,0
25,2.0,alugada,0,consolidacao_debito,0,1800,8.32,31000,0.06,A,0,0,2,0
24,6.0,alugada,0,risco,4,11000,5.42,100000,0.11,A,0,0,2,0
23,1.0,alugada,0,risco,4,15000,11.71,40000,0.38,B,1,0,3,1
23,5.0,hipoteca,1,pessoal,2,20000,12.21,70000,0.29,B,1,0,2,0
23,7.0,hipoteca,1,pessoal,2,10000,10.59,100000,0.1,B,1,0,4,0
23,0.0,hipoteca,1,pessoal,2,15000,16.82,78300,0.19,E,4,1,3,0
26,3.0,alugada,0,saude,5,6000,7.49,45000,0.13,A,0,0,3,0
24,2.0,hipoteca,1,educacao,1,7500,13.99,85000,0.09,C,2,1,4,0
26,9.0,hipoteca,1,pessoal,2,10000,16.89,45000,0.22,D,3,0,3,0
22,1.0,alugada,0,educacao,1,5000,12.68,36000,0.14,C,2,0,4,1
25,5.0,hipoteca,1,pessoal,2,15000,10.25,109000,0.14,B,1,0,2,0
22,6.0,alugada,0,educacao,1,4000,11.024070809144439,36000,0.11,B,1,0,2,0
26,1.0,alugada,0,educacao,1,6400,14.35,31836,0.2,C,2,0,4,0
